===============================================================================
  MT PARAMETERS
 STREAMID= 0
   PERIOD= 2^19937 - 1
       NN=     624 MM=     397 WW= 32 RR= 31
     AVEC= 0x9908B0DF WMASK= 0xFFFFFFFF UMASK= 0x80000000 LMASK= 0x7FFFFFFF
      MAG= 0x00000000 0x9908B0DF
@ 847C86A3 2222753443 -2072213853 -2072213853           0
@  3C6D0FE   63361278    63361278    63361278           0
@ F76EEAD2 4151241426  -143725870  -143725870           0
@ 73EBE16E 1944838510  1944838510  1944838510           0
@ FF3F9DC1 4282359233   -12608063   -12608063           0
@ FB1A4CB3 4212804787   -82162509   -82162509           0
@ 76A475E2 1990489570  1990489570  1990489570           0
@ 916CDD26 2439830822 -1855136474 -1855136474           0
@ D17D5C84 3514653828  -780313468  -780313468           0
@ 23E42E74  602156660   602156660   602156660           0
@ C23131BF 3258003903 -1036963393 -1036963393           0
@ 863EAFE8 2252255208 -2042712088 -2042712088           0
@ 9F9C2BBF 2677812159 -1617155137 -1617155137           0
@ BB8F87D3 3146745811 -1148221485 -1148221485           0
@ 32013A52  838941266   838941266   838941266           0
@ C00B38D2 3221960914 -1073006382 -1073006382           0
@ D14F1CB0 3511622832  -783344464  -783344464           0
@ E6FC1BE3 3875281891  -419685405  -419685405           0
@ 5590F038 1435562040  1435562040  1435562040           0
@ 8477AD47 2222435655 -2072531641 -2072531641           0
@ A83FD8F4 2822756596 -1472210700 -1472210700           0
@ 9CC2BCC0 2630008000 -1664959296 -1664959296           0
@ 2679A6B3  645506739   645506739   645506739           0
@ 85C01D46 2243960134 -2051007162 -2051007162           0
@ 8013A138 2148770104 -2146197192 -2146197192           0
@ A915FB47 2836790087 -1458177209 -1458177209           0
@ 84F02F85 2230333317 -2064633979 -2064633979           0
@ 66AB5235 1722503733  1722503733  1722503733           0
@ 7B03C4C5 2063844549  2063844549  2063844549           0
@ 1B7616DC  460723932   460723932   460723932           0
@ 642C8784 1680639876  1680639876  1680639876           0
@ E7A31C5B 3886226523  -408740773  -408740773           0
@  A6F3FE1  175063009   175063009   175063009           0
@  7F89FE2  133734370   133734370   133734370           0
@ C9A62147 3383107911  -911859385  -911859385           0
@ 80977E29 2157411881 -2137555415 -2137555415           0
@ 430B0B77 1124797303  1124797303  1124797303           0
@ 583F8702 1480558338  1480558338  1480558338           0
@ 6B06AA70 1795598960  1795598960  1795598960           0
@ 851DA228 2233311784 -2061655512 -2061655512           0
@ DC7EC3AF 3699295151  -595672145  -595672145           0
@ 9025004E 2418344014 -1876623282 -1876623282           0
@ 3280BF00  847298304   847298304   847298304           0
@ B7E0F08E 3084972174 -1209995122 -1209995122           0
@ CE72B692 3463624338  -831342958  -831342958           0
@ 8C5732F8 2354524920 -1940442376 -1940442376           0
@ B3EDE901 3018713345 -1276253951 -1276253951           0
@ CF250825 3475310629  -819656667  -819656667           0
@ B64017DD 3057653725 -1237313571 -1237313571           0
@ 84692ECA 2221485770 -2073481526 -2073481526           0
@ 7560B0CC 1969270988  1969270988  1969270988           0
@ 48E1ABDA 1222749146  1222749146  1222749146           0
@ B2949C45 2996083781 -1298883515 -1298883515           0
@ D7375D3A 3610729786  -684237510  -684237510           0
@ C108587F 3238549631 -1056417665 -1056417665           0
@ 7784555A 2005161306  2005161306  2005161306           0
@ 2D9D7B2D  765295405   765295405   765295405           0
@ C7C4B4D0 3351557328  -943409968  -943409968           0
@  F587675  257455733   257455733   257455733           0
@ 58BEA0DF 1488888031  1488888031  1488888031           0
@ CEEF7E91 3471802001  -823165295  -823165295           0
@ 649E2164 1688084836  1688084836  1688084836           0
@ 463BECA1 1178332321  1178332321  1178332321           0
@ 7D348EAE 2100596398  2100596398  2100596398           0
@ 83B7A9F7 2209851895 -2085115401 -2085115401           0
@  6361DF6  104209910   104209910   104209910           0
@  C8D7ACA  210598602   210598602   210598602           0
@ C7CFBD44 3352280388  -942686908  -942686908           0
@ 1593BA5D  362003037   362003037   362003037           0
@ 470E0C35 1192102965  1192102965  1192102965           0
@ BC473E30 3158785584 -1136181712 -1136181712           0
@ CF5AD0FF 3478835455  -816131841  -816131841           0
@ DF58E992 3747146130  -547821166  -547821166           0
@ 76D2E20F 1993531919  1993531919  1993531919           0
@ 700E9E09 1880006153  1880006153  1880006153           0
@ B98906E4 3112765156 -1182202140 -1182202140           0
@ D9DD05AC 3655140780  -639826516  -639826516           0
@ F4F19E4A 4109475402  -185491894  -185491894           0
@ 4427DAFB 1143462651  1143462651  1143462651           0
@ 25C62109  633741577   633741577   633741577           0
@ 75854291 1971667601  1971667601  1971667601           0
@ 2D79FACC  762968780   762968780   762968780           0
@ E4F5CCC1 3841313985  -453653311  -453653311           0
@ 36F0BDAB  921746859   921746859   921746859           0
@ 9EBD6941 2663213377 -1631753919 -1631753919           0
@ B669C261 3060384353 -1234582943 -1234582943           0
@ 3981600A  964780042   964780042   964780042           0
@ CD29C0F5 3442065653  -852901643  -852901643           0
@ first 100 random integers from stream(  51)
@ int32
@ CD0EF071 3440308337  -854658959  -854658959           0
@ AE3479DA 2922674650 -1372292646 -1372292646           0
@ 644EDF12 1682890514  1682890514  1682890514           0
@ 6C6209AE 1818364334  1818364334  1818364334           0
@ EA36413C 3929424188  -365543108  -365543108           0
@ E34A7D64 3813309796  -481657500  -481657500           0
@ BC9ECC0F 3164523535 -1130443761 -1130443761           0
@ B4C2D607 3032667655 -1262299641 -1262299641           0
@ 8F9D1996 2409437590 -1885529706 -1885529706           0
@ 25B967B2  632907698   632907698   632907698           0
@ D5C9D433 3586774067  -708193229  -708193229           0
@  C8415FF  209982975   209982975   209982975           0
@  D4A118C  222957964   222957964   222957964           0
@ 8D496D81 2370399617 -1924567679 -1924567679           0
@  C3AE938  205187384   205187384   205187384           0
@ 5ABD3C3B 1522351163  1522351163  1522351163           0
@ BE7D04BF 3195864255 -1099103041 -1099103041           0
@ FD2E0054 4247650388   -47316908   -47316908           0
@ E62B41B7 3861594551  -433372745  -433372745           0
@ EC86DD98 3968261528  -326705768  -326705768           0
@ 8CA2DCAF 2359483567 -1935483729 -1935483729           0
@ DB8B82D1 3683353297  -611613999  -611613999           0
@ 8ADD5B88 2329762696 -1965204600 -1965204600           0
@ 97ADCF8B 2544750475 -1750216821 -1750216821           0
@ E61B0957 3860531543  -434435753  -434435753           0
@ A075CB8B 2692074379 -1602892917 -1602892917           0
@ 646F2A7A 1685006970  1685006970  1685006970           0
@ 2C1B096C  739969388   739969388   739969388           0
@ 8C310A60 2352024160 -1942943136 -1942943136           0
@ 10DE79B1  283015601   283015601   283015601           0
@ 8AE895FE 2330498558 -1964468738 -1964468738           0
@ 181354C6  403920070   403920070   403920070           0
@ 76AE4F5B 1991135067  1991135067  1991135067           0
@ 6EB91E5E 1857625694  1857625694  1857625694           0
@ B4AACBEC 3031092204 -1263875092 -1263875092           0
@ 413F601A 1094672410  1094672410  1094672410           0
@ 632C392B 1663842603  1663842603  1663842603           0
@ 2C6494BB  744789179   744789179   744789179           0
@ D2C4F5C0 3536123328  -758843968  -758843968           0
@ 12BD7943  314407235   314407235   314407235           0
@ A5818703 2776729347 -1518237949 -1518237949           0
@ A77A203B 2809798715 -1485168581 -1485168581           0
@ 7444416F 1950630255  1950630255  1950630255           0
@ 8EDA9C00 2396691456 -1898275840 -1898275840           0
@ 1150A342  290497346   290497346   290497346           0
@ CAE37A3A 3403905594  -891061702  -891061702           0
@ 76916B85 1989241733  1989241733  1989241733           0
@ 23D38364  601064292   601064292   601064292           0
@ 61DA6519 1641702681  1641702681  1641702681           0
@ 565A7199 1448767897  1448767897  1448767897           0
@ A0BA18D8 2696550616 -1598416680 -1598416680           0
@ 24236A90  606300816   606300816   606300816           0
@ 7E79251F 2121868575  2121868575  2121868575           0
@ ADD753C4 2916570052 -1378397244 -1378397244           0
@ 6E12946D 1846711405  1846711405  1846711405           0
@ 5E7E02AC 1585316524  1585316524  1585316524           0
@ 98114AAB 2551270059 -1743697237 -1743697237           0
@ F24E1E02 4065205762  -229761534  -229761534           0
@ 94845184 2491699588 -1803267708 -1803267708           0
@ 1387814D  327647565   327647565   327647565           0
@ D0F7833E 3505881918  -789085378  -789085378           0
@ 9409537F 2483639167 -1811328129 -1811328129           0
@ 3ECDFB5F 1053686623  1053686623  1053686623           0
@ A134585E 2704562270 -1590405026 -1590405026           0
@ 9FFA322A 2683974186 -1610993110 -1610993110           0
@ F9373EE9 4181147369  -113819927  -113819927           0
@ 2394904A  596938826   596938826   596938826           0
@ 5B946FBE 1536454590  1536454590  1536454590           0
@ 1595355D  362100061   362100061   362100061           0
@ F96A0705 4184475397  -110491899  -110491899           0
@ 7F8645EA 2139506154  2139506154  2139506154           0
@ 6F5A5547 1868191047  1868191047  1868191047           0
@ 23C9A538  600417592   600417592   600417592           0
@ C396E0C4 3281445060 -1013522236 -1013522236           0
@ 14632C38  342043704   342043704   342043704           0
@ 7DB43D87 2108964231  2108964231  2108964231           0
@ D022619E 3491914142  -803053154  -803053154           0
@ E4AD7607 3836573191  -458394105  -458394105           0
@ DA2263B1 3659686833  -635280463  -635280463           0
@ DA7B2E39 3665505849  -629461447  -629461447           0
@ 5922FFA7 1495465895  1495465895  1495465895           0
@ F906DE6E 4177976942  -116990354  -116990354           0
@ 279F074F  664733519   664733519   664733519           0
@ D64DFCB9 3595435193  -699532103  -699532103           0
@ 66ED357F 1726821759  1726821759  1726821759           0
@ 1C644883  476334211   476334211   476334211           0
@ 45600C91 1163922577  1163922577  1163922577           0
@ EAF2435E 3941745502  -353221794  -353221794           0
@ 166C6ACF  376203983   376203983   376203983           0
@ 6AF8FBE4 1794702308  1794702308  1794702308           0
@ 19528791  424839057   424839057   424839057           0
@ FD99F55A 4254725466   -40241830   -40241830           0
@ DAC24617 3670165015  -624802281  -624802281           0
@ F19A9808 4053440520  -241526776  -241526776           0
@ 386FD561  946853217   946853217   946853217           0
@ B5D9BE0C 3050946060 -1244021236 -1244021236           0
@ 6ADBD9B7 1792793015  1792793015  1792793015           0
@ F50C8BB2 4111240114  -183727182  -183727182           0
@ 7A521A1E 2052200990  2052200990  2052200990           0
@ 58A894E1 1487443169  1487443169  1487443169           0
@ first 100 random integers from stream(  52)
@ int32
@  62EE1F5  103735797   103735797   103735797           0
@ D953B138 3646140728  -648826568  -648826568           0
@ 77729E79 2004000377  2004000377  2004000377           0
@ FA3CE1BC 4198293948   -96673348   -96673348           0
@ 9455E5CB 2488657355 -1806309941 -1806309941           0
@ E56239B9 3848419769  -446547527  -446547527           0
@ 4CFA599A 1291475354  1291475354  1291475354           0
@ CBA0E31E 3416318750  -878648546  -878648546           0
@ 870DB5ED 2265822701 -2029144595 -2029144595           0
@ 8B70261E 2339382814 -1955584482 -1955584482           0
@ 6A4ACF39 1783287609  1783287609  1783287609           0
@ 53B0477C 1404061564  1404061564  1404061564           0
@ 3CCDEA88 1020127880  1020127880  1020127880           0
@ 2A14EE0B  706014731   706014731   706014731           0
@ C7BCC911 3351038225  -943929071  -943929071           0
@ 3EEFAA06 1055894022  1055894022  1055894022           0
@ 353389DC  892570076   892570076   892570076           0
@ DA91F69A 3666998938  -627968358  -627968358           0
@ 8CDBC5AC 2363213228 -1931754068 -1931754068           0
@  9111440  152114240   152114240   152114240           0
@ FBC7BC75 4224171125   -70796171   -70796171           0
@  9FD6E7A  167603834   167603834   167603834           0
@ 914BB644 2437658180 -1857309116 -1857309116           0
@ FCFDD3DB 4244493275   -50474021   -50474021           0
@ 1300C750  318818128   318818128   318818128           0
@   FAE62C   16442924    16442924    16442924           0
@ A14D5091 2706198673 -1588768623 -1588768623           0
@ 2214BCCB  571784395   571784395   571784395           0
@ 5ADACF7D 1524289405  1524289405  1524289405           0
@ 3BD95E8F 1004101263  1004101263  1004101263           0
@ 67B0B557 1739634007  1739634007  1739634007           0
@ 1FDDEC85  534637701   534637701   534637701           0
@ 157040BD  359678141   359678141   359678141           0
@ CB3C6583 3409732995  -885234301  -885234301           0
@ D181E1FE 3514950142  -780017154  -780017154           0
@ 5782802A 1468170282  1468170282  1468170282           0
@ D000B4BC 3489707196  -805260100  -805260100           0
@ E665A194 3865420180  -429547116  -429547116           0
@ 98149C41 2551487553 -1743479743 -1743479743           0
@ 59AF8C51 1504676945  1504676945  1504676945           0
@ BDA235D4 3181524436 -1113442860 -1113442860           0
@ 2FC3523F  801329727   801329727   801329727           0
@ 998B2E95 2576035477 -1718931819 -1718931819           0
@ 8D809EDD 2374016733 -1920950563 -1920950563           0
@ DAFFE1E6 3674202598  -620764698  -620764698           0
@ 8D4281F8 2369946104 -1925021192 -1925021192           0
@ 7F536F89 2136174473  2136174473  2136174473           0
@ 7BF06C5F 2079353951  2079353951  2079353951           0
@ 5EB63FF6 1589002230  1589002230  1589002230           0
@ B67DD35B 3061699419 -1233267877 -1233267877           0
@ 3D3DFE0A 1027472906  1027472906  1027472906           0
@ D615C554 3591750996  -703216300  -703216300           0
@ C10442E1 3238281953 -1056685343 -1056685343           0
@ 26717734  644970292   644970292   644970292           0
@ D70469FD 3607390717  -687576579  -687576579           0
@ 15098D57  352947543   352947543   352947543           0
@ BA97A81E 3130501150 -1164466146 -1164466146           0
@ 995F4815 2573158421 -1721808875 -1721808875           0
@ DD6F8D6C 3715075436  -579891860  -579891860           0
@ E6B5FEAE 3870686894  -424280402  -424280402           0
@ 83B4BD7E 2209660286 -2085307010 -2085307010           0
@ 79F06F4F 2045800271  2045800271  2045800271           0
@ 7A230EB2 2049117874  2049117874  2049117874           0
@ 64F1C332 1693565746  1693565746  1693565746           0
@ 7688D847 1988679751  1988679751  1988679751           0
@ 5F13B39B 1595126683  1595126683  1595126683           0
@ 55D72475 1440162933  1440162933  1440162933           0
@ BF4FFB3A 3209689914 -1085277382 -1085277382           0
@ DF97F300 3751277312  -543689984  -543689984           0
@ 733EEF09 1933504265  1933504265  1933504265           0
@ 10A5BD51  279297361   279297361   279297361           0
@ DA1D2F3B 3659345723  -635621573  -635621573           0
@ DA92DECA 3667058378  -627908918  -627908918           0
@ 2A33BA6C  708033132   708033132   708033132           0
@ D7753342 3614782274  -680185022  -680185022           0
@ 1C03D8EB  470014187   470014187   470014187           0
@ 4EB8C2AD 1320731309  1320731309  1320731309           0
@ 7607D814 1980225556  1980225556  1980225556           0
@ 61A12B51 1637952337  1637952337  1637952337           0
@ 393F2791  960440209   960440209   960440209           0
@ B4370FCB 3023507403 -1271459893 -1271459893           0
@ 8CEBD2AC 2364265132 -1930702164 -1930702164           0
@ 225328D6  575875286   575875286   575875286           0
@ 51AE75BC 1370387900  1370387900  1370387900           0
@ 8417666A 2216126058 -2078841238 -2078841238           0
@ 3308FD5B  856227163   856227163   856227163           0
@ 21E5F27C  568717948   568717948   568717948           0
@ B8EBE1AB 3102466475 -1192500821 -1192500821           0
@ 62BFBB95 1656732565  1656732565  1656732565           0
@ ADA6D555 2913391957 -1381575339 -1381575339           0
@ 6FB54438 1874150456  1874150456  1874150456           0
@ 406E5E72 1080974962  1080974962  1080974962           0
@ B004A741 2953094977 -1341872319 -1341872319           0
@ D0E45C96 3504626838  -790340458  -790340458           0
@ C75A5BED 3344587757  -950379539  -950379539           0
@  C770C48  209128520   209128520   209128520           0
@ 87771AF6 2272729846 -2022237450 -2022237450           0
@ 579DCC20 1469959200  1469959200  1469959200           0
@ 280CDFE9  671932393   671932393   671932393           0
@ CFA71E2C 3483835948  -811131348  -811131348           0
@ first 100 random integers from stream(  53)
@ int32
@  F169A14  253139476   253139476   253139476           0
@  4CEBB4A   80657226    80657226    80657226           0
@ 8E7E0BA5 2390625189 -1904342107 -1904342107           0
@ D01539C7 3491051975  -803915321  -803915321           0
@ BAB2EC5D 3132288093 -1162679203 -1162679203           0
@ 3E870998 1049037208  1049037208  1049037208           0
@ C88A600F 3364511759  -930455537  -930455537           0
@ 73539FAE 1934860206  1934860206  1934860206           0
@ 850FAE0A 2232397322 -2062569974 -2062569974           0
@ 590B27E1 1493903329  1493903329  1493903329           0
@ 5165C09E 1365622942  1365622942  1365622942           0
@ 60D4D6E1 1624561377  1624561377  1624561377           0
@ 9B432EE3 2604871395 -1690095901 -1690095901           0
@ 9462BD23 2489498915 -1805468381 -1805468381           0
@ 154AC453  357221459   357221459   357221459           0
@ E2128A13 3792865811  -502101485  -502101485           0
@ 3FB84B91 1069042577  1069042577  1069042577           0
@ 2AE11B71  719395697   719395697   719395697           0
@ AE4EE5C5 2924406213 -1370561083 -1370561083           0
@ 1B6498AF  459577519   459577519   459577519           0
@ A50F5C19 2769247257 -1525720039 -1525720039           0
@ 77A8EE62 2007559778  2007559778  2007559778           0
@ FEC4FF8D 4274323341   -20643955   -20643955           0
@ D17BABA5 3514543013  -780424283  -780424283           0
@ 4998ABC9 1234742217  1234742217  1234742217           0
@ 42CD6130 1120756016  1120756016  1120756016           0
@ 62DDCD23 1658703139  1658703139  1658703139           0
@ 46085A3A 1174952506  1174952506  1174952506           0
@ 1D21AA5A  488745562   488745562   488745562           0
@ 4B471041 1262948417  1262948417  1262948417           0
@ 9C38F4D8 2620978392 -1673988904 -1673988904           0
@ 8B784372 2339914610 -1955052686 -1955052686           0
@ 5C865094 1552306324  1552306324  1552306324           0
@ 89877F8B 2307358603 -1987608693 -1987608693           0
@ 9C3E3EEF 2621325039 -1673642257 -1673642257           0
@ 8AA4BE9C 2326052508 -1968914788 -1968914788           0
@ EADC2A05 3940297221  -354670075  -354670075           0
@ 2E7EF44C  780072012   780072012   780072012           0
@ 46485736 1179146038  1179146038  1179146038           0
@ 19C8FC7F  432602239   432602239   432602239           0
@ E318C4EC 3810051308  -484915988  -484915988           0
@ 415153CF 1095848911  1095848911  1095848911           0
@ 36722A43  913451587   913451587   913451587           0
@ B77804BC 3078096060 -1216871236 -1216871236           0
@ E44AD714 3830109972  -464857324  -464857324           0
@ 72C5119D 1925517725  1925517725  1925517725           0
@ 38649FB9  946118585   946118585   946118585           0
@ 3F8B72E6 1066103526  1066103526  1066103526           0
@ D4915BB8 3566295992  -728671304  -728671304           0
@ 8AD29369 2329056105 -1965911191 -1965911191           0
@ C8AC9005 3366752261  -928215035  -928215035           0
@ 289C9877  681351287   681351287   681351287           0
@ 42206099 1109418137  1109418137  1109418137           0
@ 671D239A 1729962906  1729962906  1729962906           0
@ 8EF2A352 2398266194 -1896701102 -1896701102           0
@ 34704346  879772486   879772486   879772486           0
@  31CB98A   52214154    52214154    52214154           0
@ E63AB617 3862607383  -432359913  -432359913           0
@ 6C346A63 1815374435  1815374435  1815374435           0
@ 1FE3D756  535025494   535025494   535025494           0
@  1608D2D   23104813    23104813    23104813           0
@ F5BBFA14 4122737172  -172230124  -172230124           0
@ 824AD5DE 2185942494 -2109024802 -2109024802           0
@ 689B7622 1755018786  1755018786  1755018786           0
@ A986CC77 2844183671 -1450783625 -1450783625           0
@ F64421F6 4131660278  -163307018  -163307018           0
@ 204E36B5  541996725   541996725   541996725           0
@   9B9ADF   10197727    10197727    10197727           0
@ BBB8EA30 3149457968 -1145509328 -1145509328           0
@ F9784AC3 4185410243  -109557053  -109557053           0
@ F6CD95E9 4140668393  -154298903  -154298903           0
@ A6083029 2785554473 -1509412823 -1509412823           0
@ 6698CDA2 1721290146  1721290146  1721290146           0
@ E0FFD018 3774861336  -520105960  -520105960           0
@ 634A9584 1665832324  1665832324  1665832324           0
@ 22490A21  575212065   575212065   575212065           0
@ 2C52004D  743571533   743571533   743571533           0
@ CB59D257 3411661399  -883305897  -883305897           0
@ 99F769A3 2583128483 -1711838813 -1711838813           0
@ F12B0D4D 4046130509  -248836787  -248836787           0
@ A6A526BA 2795841210 -1499126086 -1499126086           0
@ FB76525B 4218835547   -76131749   -76131749           0
@ 67D6EEA7 1742139047  1742139047  1742139047           0
@ 931A6864 2467981412 -1826985884 -1826985884           0
@ 559AD51A 1436210458  1436210458  1436210458           0
@ 679F151C 1738478876  1738478876  1738478876           0
@ 83657974 2204465524 -2090501772 -2090501772           0
@ 32307587  842036615   842036615   842036615           0
@ 36DE2783  920528771   920528771   920528771           0
@ 912636BF 2435200703 -1859766593 -1859766593           0
@ 7597FD09 1972894985  1972894985  1972894985           0
@ 19BDBD13  431865107   431865107   431865107           0
@ 448DF061 1150152801  1150152801  1150152801           0
@ EEF841B9 4009247161  -285720135  -285720135           0
@ 98307202 2553311746 -1741655550 -1741655550           0
@ 9E73479D 2658355101 -1636612195 -1636612195           0
@ 724EBCF8 1917762808  1917762808  1917762808           0
@ 993D930E 2570949390 -1724017906 -1724017906           0
@ 8D754298 2373272216 -1921695080 -1921695080           0
@ AA9EF8AE 2862545070 -1432422226 -1432422226           0
@ first 100 random integers from stream(  54)
@ int32
@ F2B93A64 4072225380  -222741916  -222741916           0
@ 8B03CD86 2332282246 -1962685050 -1962685050           0
@ AAE06777 2866833271 -1428134025 -1428134025           0
@ C49A38C0 3298441408  -996525888  -996525888           0
@ 578F2A4F 1469000271  1469000271  1469000271           0
@ D5C70D0B 3586592011  -708375285  -708375285           0
@ 59F794EA 1509397738  1509397738  1509397738           0
@ CB704BDA 3413134298  -881832998  -881832998           0
@ EF5F0F2B 4015984427  -278982869  -278982869           0
@ 9150CEBA 2437992122 -1856975174 -1856975174           0
@ 204D4FA2  541937570   541937570   541937570           0
@  5FA9422  100308002   100308002   100308002           0
@ CD0D2678 3440191096  -854776200  -854776200           0
@ 8CCA274B 2362058571 -1932908725 -1932908725           0
@ C221E6E3 3257001699 -1037965597 -1037965597           0
@ 766E90A4 1986957476  1986957476  1986957476           0
@ FF6CAA43 4285311555    -9655741    -9655741           0
@ 7B974B15 2073512725  2073512725  2073512725           0
@  D4DA66E  223192686   223192686   223192686           0
@ 1296A3B5  311862197   311862197   311862197           0
@ CB9B8288 3415966344  -879000952  -879000952           0
@  3516CB1   55667889    55667889    55667889           0
@ 882AC3D4 2284504020 -2010463276 -2010463276           0
@ 6403462E 1677936174  1677936174  1677936174           0
@ BE85ACD3 3196431571 -1098535725 -1098535725           0
@ AAEDF4A9 2867721385 -1427245911 -1427245911           0
@ 126B9FE1  309043169   309043169   309043169           0
@ BF0EED27 3205426471 -1089540825 -1089540825           0
@ E58523FE 3850707966  -444259330  -444259330           0
@ 7FBF5BF5 2143247349  2143247349  2143247349           0
@ 28752854  678766676   678766676   678766676           0
@ 7D2F7725 2100262693  2100262693  2100262693           0
@ 2714021B  655622683   655622683   655622683           0
@ 65F067B3 1710254003  1710254003  1710254003           0
@ F6C5B8F2 4140153074  -154814222  -154814222           0
@ 89FA409A 2314879130 -1980088166 -1980088166           0
@ 62127659 1645377113  1645377113  1645377113           0
@ 999A0D89 2577010057 -1717957239 -1717957239           0
@ 9F0D517F 2668450175 -1626517121 -1626517121           0
@ 76770ACB 1987513035  1987513035  1987513035           0
@ 1B471FC7  457646023   457646023   457646023           0
@ 4C85A22A 1283826218  1283826218  1283826218           0
@ 9A3643F6 2587247606 -1707719690 -1707719690           0
@ 8C1D15F3 2350716403 -1944250893 -1944250893           0
@ 7B3A7CC1 2067430593  2067430593  2067430593           0
@ FB99ADCE 4221152718   -73814578   -73814578           0
@ A9610CBB 2841709755 -1453257541 -1453257541           0
@ 62B56AED 1656056557  1656056557  1656056557           0
@ 8C62E8BB 2355292347 -1939674949 -1939674949           0
@ 8F9AE938 2409294136 -1885673160 -1885673160           0
@ A7FD15C5 2818381253 -1476586043 -1476586043           0
@ B2BFF6A1 2998924961 -1296042335 -1296042335           0
@ FE5397F8 4266891256   -28076040   -28076040           0
@  92BE5E6  153871846   153871846   153871846           0
@ 4E022EE6 1308765926  1308765926  1308765926           0
@ 9F6AE9DE 2674584030 -1620383266 -1620383266           0
@ 329900FA  848888058   848888058   848888058           0
@  2C38E1A   46370330    46370330    46370330           0
@ 35CA2814  902440980   902440980   902440980           0
@ 237FD167  595579239   595579239   595579239           0
@ 26CCFF1A  650968858   650968858   650968858           0
@ 5B89A1B9 1535746489  1535746489  1535746489           0
@ FD904970 4254091632   -40875664   -40875664           0
@ 5B231176 1529024886  1529024886  1529024886           0
@ 7E66CE9F 2120666783  2120666783  2120666783           0
@ E8695405 3899216901  -395750395  -395750395           0
@ EB88390A 3951573258  -343394038  -343394038           0
@ FF651A3F 4284815935   -10151361   -10151361           0
@ ED65ED54 3982880084  -312087212  -312087212           0
@ FC3BFC22 4231789602   -63177694   -63177694           0
@ F071CC84 4033989764  -260977532  -260977532           0
@ 4D08080F 1292371983  1292371983  1292371983           0
@ EF3801EC 4013425132  -281542164  -281542164           0
@ 3D45CDCF 1027984847  1027984847  1027984847           0
@ D9FEB0FD 3657347325  -637619971  -637619971           0
@ 3FAC937E 1068274558  1068274558  1068274558           0
@ 7E4C97A7 2118948775  2118948775  2118948775           0
@ BFC22421 3217171489 -1077795807 -1077795807           0
@ 1EA934F5  514405621   514405621   514405621           0
@  20969A1   34171297    34171297    34171297           0
@ 9A402634 2587895348 -1707071948 -1707071948           0
@ 7F9FEED1 2141187793  2141187793  2141187793           0
@ 5F1B4F96 1595625366  1595625366  1595625366           0
@  1696848   23685192    23685192    23685192           0
@  2F2316A   49426794    49426794    49426794           0
@ 3784D66A  931452522   931452522   931452522           0
@ E23798F6 3795294454  -499672842  -499672842           0
@ 88F8CBBF 2298006463 -1996960833 -1996960833           0
@ 85D4DCB5 2245319861 -2049647435 -2049647435           0
@ EE56EA78 3998673528  -296293768  -296293768           0
@ 187D3DB9  410860985   410860985   410860985           0
@ F25A8BC6 4066020294  -228947002  -228947002           0
@ 10FADE02  284876290   284876290   284876290           0
@ 40196C74 1075407988  1075407988  1075407988           0
@ 557743F3 1433879539  1433879539  1433879539           0
@ 4C226AAC 1277323948  1277323948  1277323948           0
@ 5B1217A6 1527912358  1527912358  1527912358           0
@ 36DB8990  920357264   920357264   920357264           0
@ B1337C14 2972941332 -1322025964 -1322025964           0
@ 5B966564 1536583012  1536583012  1536583012           0
@ first 100 random integers from stream(  55)
@ int32
@ DC332243 3694338627  -600628669  -600628669           0
@ C8E27353 3370283859  -924683437  -924683437           0
@ 687999D2 1752799698  1752799698  1752799698           0
@ 8A1F299C 2317298076 -1977669220 -1977669220           0
@  DDD9FC7  232628167   232628167   232628167           0
@ E95DE564 3915244900  -379722396  -379722396           0
@  4251B29   69540649    69540649    69540649           0
@ 5A9C7D70 1520205168  1520205168  1520205168           0
@ D5A4A3D1 3584336849  -710630447  -710630447           0
@ 634A22D9 1665802969  1665802969  1665802969           0
@ F8DDDCD8 4175289560  -119677736  -119677736           0
@ C2D9E4B0 3269059760 -1025907536 -1025907536           0
@ 91BCB41C 2445063196 -1849904100 -1849904100           0
@ E099BE41 3768172097  -526795199  -526795199           0
@ 6FEA6684 1877632644  1877632644  1877632644           0
@ CE606FCD 3462426573  -832540723  -832540723           0
@ D029C479 3492398201  -802569095  -802569095           0
@ FE2C465B 4264314459   -30652837   -30652837           0
@ E01B0732 3759867698  -535099598  -535099598           0
@ BD15976A 3172308842 -1122658454 -1122658454           0
@ ABE204DD 2883716317 -1411250979 -1411250979           0
@ D06C06E4 3496740580  -798226716  -798226716           0
@ C789FF50 3347709776  -947257520  -947257520           0
@ 8AE32D05 2330144005 -1964823291 -1964823291           0
@  81DAE50  136162896   136162896   136162896           0
@ 93128748 2467465032 -1827502264 -1827502264           0
@ D96355AC 3647165868  -647801428  -647801428           0
@ 6AF761BE 1794597310  1794597310  1794597310           0
@  D0BA323  218866467   218866467   218866467           0
@ 7CC37D82 2093186434  2093186434  2093186434           0
@ DA196413 3659097107  -635870189  -635870189           0
@ 3B6A86F7  996837111   996837111   996837111           0
@  A495C66  172579942   172579942   172579942           0
@ 79FEB2C6 2046735046  2046735046  2046735046           0
@ AA2EC3B0 2855191472 -1439775824 -1439775824           0
@ B5321905 3039959301 -1255007995 -1255007995           0
@ 58C7C804 1489487876  1489487876  1489487876           0
