===============================================================================
  MT PARAMETERS
 STREAMID= 0
   PERIOD= 2^19937 - 1
       NN=     624 MM=     397 WW= 32 RR= 31
     AVEC= 0x9908B0DF WMASK= 0xFFFFFFFF UMASK= 0x80000000 LMASK= 0x7FFFFFFF
      MAG= 0x00000000 0x9908B0DF
@ F168F8B7 4050188471
@ first 100 random integers from stream(  25)
@ int32
@ 70D35F01 1892900609
@ CDBB4E5B 3451604571
@ D7907B6A 3616570218
@ 3BBFD382 1002427266
@ 1DDD8B59  501058393
@ EB3A3589 3946460553
@ 7B9E1ADE 2073959134
@ 97287A8E 2536012430
@ DCAD219A 3702333850
@ 6B26DA01 1797708289
@ 1272FFAE  309526446
@ E705F77E 3875927934
@ 3C90FEAF 1016135343
@ F493088A 4103276682
@ F0AB0415 4037739541
@ F19B1E98 4053474968
@ C9984D50 3382201680
@ 6CA5E7A0 1822812064
@ BA483EB3 3125296819
@ CD09B0C2 3439964354
@ 5A3F7752 1514108754
@ 87C3A9FE 2277747198
@ 1F37D816  523753494
@ 54EDA97B 1424861563
@ B4C02684 3032491652
@ 4FAD526B 1336758891
@ 49E48BF1 1239714801
@ 2E87EAE6  780659430
@ 7E4D676E 2119001966
@ 1A9C9896  446470294
@ CA7F5ABA 3397343930
@ C997A00A 3382157322
@ C5EB4E41 3320532545
@ A0326B8E 2687658894
@ C36929EB 3278449131
@ 66CF6FFA 1724870650
@ 77665EDC 2003197660
@ C09FEE57 3231706711
@ 92124F6A 2450673514
@  F186EFB  253259515
@ 5DCB301C 1573597212
@ 61BDE63F 1639835199
@ 711469E6 1897163238
@ 8FDD0FB4 2413629364
@ FEB18BCE 4273048526
@ DDDDBB29 3722296105
@ DFF36526 3757270310
@ B050E08C 2958090380
@ A568C6E6 2775107302
@ 547E42A3 1417560739
@ 649387AF 1687390127
@ 72C80989 1925712265
@ 70890327 1888027431
@ CC9C5B24 3432799012
@ 647683A4 1685488548
@ F794DC6C 4153728108
@ 47EC9946 1206688070
@ CDC90F85 3452505989
@ 1412FD62  336788834
@ 6BBAFC60 1807416416
@  301D311   50451217
@ 80F9EF48 2163863368
@ 2DFD4084  771571844
@ 139A44C5  328877253
@ 4965CEB6 1231408822
@ 41ED8397 1106084759
@ 81855832 2172999730
@ 97C93CF0 2546547952
@ 5C2AE93B 1546316091
@ CE633F50 3462610768
@  285EB1D   42330909
@ CE3B63FE 3459998718
@ 9EA31FB4 2661490612
@ C09C3823 3231463459
@ 6DA8F620 1839789600
@ 30C70AFE  818350846
@ 1C549574  475305332
@ 9E8A06AB 2659845803
@ 8339E332 2201609010
@ 7D49400C 2101952524
@ 8699D144 2258227524
@ 77E7E8AF 2011687087
@ 7A9172FD 2056352509
@ F770DE09 4151369225
@  4319A10   70359568
@ EC31E1DA 3962692058
@ FC643AEA 4234427114
@  8850869  142936169
@ A3F55C57 2750766167
@ FFE274F8 4293031160
@ 982DC9E2 2553137634
@ E39C62B0 3818676912
@ FE2064AD 4263535789
@ 5FD825EE 1608001006
@ 2F483204  793260548
@ 60EE0122 1626210594
@  1A37C34   27491380
@ 3114C9F0  823446000
@ 887EF83B 2290022459
@ D308CA98 3540568728
@ first 100 random integers from stream(  26)
@ int32
@ B8B77DF3 3099033075
@  14E714B   21918027
@ 1A71861D  443647517
@ DC8DCFB1 3700281265
@ F0DEB9B5 4041128373
@ D381C96D 3548498285
@  7AFDFB6  128966582
@ 9FA3D894 2678315156
@ DD0C8077 3708584055
@ CE337931 3459479857
@ E8F8C19B 3908616603
@ 4E85053D 1317340477
@ B42DAD37 3022892343
@ 2803746B  671315051
@ 63511BC3 1666259907
@ 2EA48084  782532740
@ 8352339F 2203202463
@ 3B5F4A75  996100725
@  F828A72  260213362
@ 6C1097E1 1813026785
@ DD0D60F2 3708641522
@  403D517   67360023
@ 638FB83D 1670363197
@ 21E56E95  568684181
@ F0E367F5 4041435125
@ 6CCB1C49 1825250377
@ 945CC191 2489106833
@ 12C92FFA  315174906
@ DA036F7C 3657658236
@ 1E4460BB  507797691
@ 8E1A0D59 2384072025
@  52B4624   86722084
@ 93694383 2473149315
@ 6370C7E7 1668335591
@ 64C83B77 1690844023
@ 2E0EECB7  772730039
@ C340AF32 3275796274
@ 574321AF 1464017327
@ F284BB09 4068784905
@ 2D7CA30D  763142925
@ EF3BFEFF 4013686527
@ FC72279C 4235339676
@ 75BA7E57 1975156311
@ F385D053 4085633107
@ 6D80D3EE 1837159406
@ 446A5FA1 1147821985
@  7DDAA91  131967633
@ 3FD817B9 1071126457
@ 82DC8EA9 2195492521
@ 4725311D 1193619741
@ 4122EBD6 1092807638
@ D8768CE9 3631647977
@ 17625EC9  392322761
@ C883B268 3364074088
@ 128E9967  311335271
@ C9A76787 3383191431
@ 14456149  340091209
@ FD2334A1 4246942881
@ 34FE80D4  889094356
@ F447086F 4098295919
@ 70668241 1885766209
@ A23B446A 2721793130
@ 79188F72 2031652722
@ C122FE8D 3240296077
@  ED28724  248678180
@ 64335819 1681086489
@ C23B3E5E 3258662494
@ 931E55B4 2468238772
@  29FE4D5   44033237
@ F2E8C4C1 4075340993
@ 41E6DE94 1105649300
@ ADAEA9BD 2913905085
@ 318C1FF0  831266800
@ F63ADD78 4131052920
@ A6CBAB21 2798365473
@ 11610B6A  291572586
@ D54F636B 3578749803
@ 6B01BC4C 1795275852
@  C3A98B3  205166771
@ 1DBF84E6  499090662
@ AA52FDB1 2857565617
@ D55F9612 3579811346
@ 36EC4FCB  921456587
@ 6F5BBE60 1868283488
@ 81F26FDD 2180149213
@ 741A32EC 1947874028
@ 2B618368  727810920
@ 7C54BFEE 2085928942
@ F2DFA7C1 4074743745
@ E8678C6E 3899100270
@ 48837632 1216575026
@ EBD192F9 3956380409
@ FF0636F8 4278597368
@ BE8C14A4 3196851364
@ C6A3999C 3332610460
@  3536211   55796241
@ 83A22CFB 2208443643
@ CAAF5B33 3400489779
@ BB3F1A4E 3141474894
@ D3D46C1A 3553913882
@ first 100 random integers from stream(  27)
@ int32
@   C1706B   12677227
@ A15A58F3 2707052787
@ 12262E23  304492067
@ 57E6D8A4 1474746532
@ 55BF539C 1438602140
@ 1EF98431  519668785
@ 4D1739E0 1293367776
@ F7A9E1BD 4155105725
@ B43B3047 3023777863
@ D315D545 3541423429
@ 60671653 1617368659
@ 149EED38  345959736
@ 7696EF80 1989603200
@ 29DE7C7E  702446718
@ 609171F9 1620144633
@ 7FBFA102 2143265026
@ F42902A4 4096328356
@ 6C602FF4 1818243060
@ 8B9D5FDD 2342346717
@ 3A73CE02  980667906
@  3BAC7A8   62572456
@ 3FD922EF 1071194863
@ A51A3E84 2769960580
@ EF4AE698 4014663320
@ 3591B608  898741768
@ 4D4E1222 1296962082
@ 5A64A951 1516546385
@ B38ABA48 3012213320
@ 335C7ED6  861699798
@ D0A72019 3500613657
@ DB8ECA79 3683568249
@ 73F2083C 1945241660
@ 4A9D059E 1251804574
@ 985DF19A 2556293530
@ 9E22AEB9 2653073081
@  5505556   89150806
@ 77021B0C 1996626700
@ 925FC946 2455750982
@ 8924E6FA 2300897018
@ 891FE826 2300569638
@  9093615  151598613
@ B2CFE172 2999968114
@ A5E89BFE 2783484926
@ 8D7B6205 2373673477
@ 63C3D769 1673779049
@ 4AC573F8 1254454264
@ B06BA21C 2959843868
@ 9DE0BB03 2648750851
@  8CEF285  147780229
@ 5FA2DF23 1604509475
@ 48FAC82A 1224394794
@ DCED5B57 3706542935
@ C1E7B39A 3253187482
@ 8BD7BC0F 2346171407
@ F92ABA9F 4180327071
@ BAE1AF3A 3135352634
@ 93F78EBD 2482474685
@ 66DA9CA6 1725602982
@ 23261A39  589699641
@ 81A69458 2175177816
@ BEDA17F6 3201964022
@ CCD0B7FD 3436230653
@  CE10EB7  216075959
@ C9C3BA6D 3385047661
@ 656365FC 1701012988
@ 906707F1 2422671345
@ E2456246 3796197958
@ A1B9AD5D 2713300317
@ 2E2E3656  774780502
@ 8302B2CF 2197992143
@ A2B7870C 2729936652
@ 1EC0C7A6  515950502
@ FB716A7A 4218514042
@ 9F7987CC 2675541964
@ 3AB92381  985211777
@ 12510A17  307300887
@ 3ECA85CB 1053459915
@ 8FAD690B 2410506507
@ DC001E83 3690995331
@ F1348DAE 4046753198
@ 1BFB6B42  469461826
@ B5D19BD8 3050413016
@ 22EE4A25  586041893
@ 4E4D4CDB 1313688795
@ 7E118240 2115076672
@ 96F48C16 2532609046
@ 12EAB8FB  317372667
@ 34205442  874533954
@ 3C20546C 1008751724
@ 25E8718D  635990413
@ C111DFBA 3239174074
@ C1B8D3AE 3250115502
@ 74527D17 1951563031
@ 65788A73 1702398579
@ 73B3A48D 1941152909
@ 181C1065  404492389
@ 23D65737  601249591
@ 22715FA3  577855395
@ 8BA326CC 2342725324
@  E58036F  240649071
@ first 100 random integers from stream(  28)
@ int32
@ 55694347 1432961863
@  C547B5F  206863199
@ B3E37F8C 3018030988
@ C568667A 3311953530
@ 78D92A7F 2027498111
@  77EB54D  125744461
@ 62989684 1654167172
@ 6C234F6E 1814253422
@ 4736F5D0 1194784208
@ F748F64A 4148753994
@  F59D6CA  257545930
@ 16C5ECCC  382069964
@ 97E90AC3 2548632259
@ 8D918E58 2375126616
@ E10B46D9 3775612633
@ B742AD78 3074600312
@ 6BBD2C6C 1807559788
@ 9995996B 2576718187
@ CBB32E7D 3417517693
@ 880300AF 2281898159
@ E13F2014 3779010580
@ A71CF808 2803693576
@ AC6E7E98 2892922520
@ 7651284A 1985030218
@ 40F4BDBE 1089781182
@ F326F364 4079416164
@ AA7ECA01 2860435969
@ 724C0D0C 1917586700
@ 8AC92EE7 2328440551
@ 95544128 2505326888
@ 5CF9079B 1559824283
@ 3E1DF59C 1042150812
@ 7EECA9D7 2129439191
@ FEBD1771 4273805169
@ 8148E5B1 2169038257
@ 1BA7BE57  463978071
@ E8B72391 3904316305
@ 8F0A6C29 2399824937
@ C39BC985 3281766789
@ D9C82385 3653772165
@ CEAAD14A 3467301194
@ F7402CBD 4148178109
@ AF75F8A4 2943744164
@ 17C80533  398984499
@ A3A16274 2745262708
@ E6ADC28E 3870147214
@ BB9A2053 3147440211
@ FB9C1957 4221311319
@ 8A84D88F 2323961999
@ F16FFAAA 4050647722
@ A5AC4446 2779530310
@ CD14EE3B 3440700987
@ 1D08DC99  487120025
@ 4FEE4C65 1341017189
@ 4EF2F8B7 1324546231
@ CDD88CCF 3453521103
@ 5C57F687 1549268615
@ C92B1DF2 3375046130
@ 35384331  892879665
@ 656FDB56 1701829462
@  AA32854  178464852
@ A791A161 2811339105
@ 86553EED 2253733613
@ 5ACDA006 1523425286
@ 2572C49F  628278431
@ 19AAD8EE  430627054
@ E900F01A 3909152794
@ D481DBE9 3565280233
@ 267A0F11  645533457
@ F06E6EA1 4033769121
@ 25C56949  633694537
@ C1E00502 3252684034
@ FFD8D2CE 4292399822
@ FE6C1BDB 4268497883
@ 7F90433D 2140160829
@ 2213E007  571727879
@ 16682125  375922981
@ D18F249B 3515819163
@ 43AC56F2 1135367922
@ 302A66FC  808085244
@ 903B707D 2419814525
@ BC29283D 3156813885
@  6FE473F  117327679
@ E7519A16 3880884758
@ 264C46F7  642533111
@ 1F720483  527565955
@ 14A4FCB7  346356919
@ BE05DEBA 3188055738
@ E6F9744C 3875107916
@ A1FDC0B4 2717761716
@ 3FBF9FFB 1069522939
@  65F2C6F  106900591
@ F643CDB0 4131638704
@ 9AF285C8 2599585224
@ DE22B47E 3726816382
@ 4B173A31 1259813425
@ 7CBA936F 2092602223
@ 9D02112C 2634158380
@ F8DB049B 4175103131
@ 796EE012 2037309458
@ first 100 random integers from stream(  29)
@ int32
@ 5F4A7D6E 1598717294
@ 8484E545 2223301957
@ 645F1C79 1683954809
@  F746A07  259287559
@ BB8FD85F 3146766431
@  D7F57FE  226449406
@ 55F226D5 1441933013
@ 7412972B 1947375403
@ 7314D102 1930744066
@ 3A1CD9BA  974969274
@ 17DDA123  400400675
@ 9BCE02FF 2613969663
@ 3C2E2550 1009657168
@ FC568111 4233527569
@ 27215F17  656498455
@ 70CD67C0 1892509632
@ 76DCDD14 1994186004
@ 24021D64  604118372
@ 24D58365  617972581
@  50BB1D8   84652504
@ C28A53BA 3263845306
@ A08120B8 2692817080
@ 855DDD6E 2237521262
@ E13E747E 3778966654
@ 19EF058F  435094927
@ 2BD11684  735123076
@ 6A6F2B9B 1785670555
@ 6A562718 1784031000
@ 96F7F140 2532831552
@ 7AEBDA96 2062277270
@ 6F122E23 1863462435
@  B70D346  191943494
@ CB93CAB2 3415460530
@ DA565D1B 3663093019
@ 3BDDE481 1004397697
@ 522B1C16 1378556950
@ 1BD66D04  467037444
@ 56E15369 1457607529
@ D96B1CC6 3647675590
@ 5633FE25 1446247973
@ A421F217 2753688087
@ FFF32499 4294124697
@ A53FAC38 2772413496
@ 9B0B0FCD 2601193421
@ 46F6F6E6 1190590182
@ F53CB01B 4114395163
@ 692429A3 1763977635
@ 9CD9E64F 2631525967
@ 3F573C08 1062681608
@ 7E21AB6C 2116135788
@ D44E90A7 3561918631
@ 9C685F96 2624085910
@ 3E8CF7A9 1049425833
@ 644DD153 1682821459
@ 8AF1A7F0 2331092976
@ E6B6F1B5 3870749109
@ 1ADF32E1  450835169
@ A77C1105 2809925893
@ 8665FB16 2254830358
@  F50B6B6  256947894
@ D26B1721 3530233633
@ E3AE2C70 3819842672
@ 6C039ED1 1812176593
@ 74C49C04 1959042052
@ DFB5A764 3753224036
@ 7D94904A 2106888266
@ D76A41ED 3614065133
@ 7587F8AB 1971845291
@ 7DF21E61 2113019489
@ D4B1C552 3568420178
@ 51E25D91 1373789585
@ E5594AF6 3847834358
@ 3C98599C 1016617372
@ D5463A8C 3578149516
@ AACACED8 2865417944
@ 102E8854  271485012
@ C6780EFC 3329756924
@ 6F4DDFD3 1867374547
@ 421253C8 1108497352
@ 2D2FECF7  758115575
@ E713112B 3876786475
@ B255388F 2991929487
@ 95C85CDF 2512936159
@ A3C71152 2747732306
@  CFC5CBB  217865403
@ 354958BB  893999291
@ 96657CB7 2523233463
@ 1C252B04  472197892
@ AB81804C 2877390924
@ 49F46D26 1240755494
@ F6688C8C 4134046860
@ 4CE340DC 1289961692
@ 83BB37FD 2210084861
@  6C2399C  113392028
@ AD2F5238 2905559608
@ C522DD0C 3307396364
@ C24236F4 3259119348
@ B361652D 3009504557
@ E68B3C42 3867884610
@ EBB3D716 3954431766
@ first 100 random integers from stream(  30)
@ int32
@ 6630FE04 1714486788
@  24C956C   38573420
@ 8875D5A0 2289423776
@ D392375C 3549575004
@ 5DAEB8A5 1571731621
@ F1D674D4 4057363668
@  14DE429   21881897
@ 340D1571  873272689
@ 28E92842  686368834
@ 7256356D 1918252397
@ 49B9B175 1236906357
@ 51E07B87 1373666183
@ 95A13C57 2510371927
@ EAAE44D5 3937289429
@ 7B613FC1 2069970881
@ 664FA7A7 1716496295
@ AA17021D 2853634589
@ 6FBF23EB 1874797547
@ 603EF79F 1614739359
@ E7A22CA7 3886165159
@ 3ADB48DA  987449562
@ 94CA3E55 2496282197
@ A935EB88 2838883208
@ 5874827A 1484030586
@ 98DAF6F7 2564486903
@ F40C2C7D 4094438525
@ 31FA8FA5  838504357
@ 38A1F117  950137111
@ 95E35C54 2514705492
@ 57DEA268 1474208360
@ EE56484B 3998632011
@ 27D471C9  668234185
@ 5615202E 1444225070
@ F75FC09A 4150247578
@ 175668D4  391538900
@ 55E4DF54 1441062740
@ 37EF40DF  938426591
@ 6FC39571 1875088753
@ 9DD889C7 2648213959
@ 9BF43E42 2616475202
@  DFB934F  234591055
@ F8365AF6 4164311798
@ DD7040DC 3715121372
@ D63E3FFD 3594403837
@ A9D48450 2849277008
@ C04DA85F 3226314847
@ 8E3FBA60 2386541152
@ F83461D5 4164182485
@ 3F3D3DB4 1060978100
@ E3675AE0 3815201504
@ E36267B1 3814877105
@ 9CC86010 2630377488
@ 466E28ED 1181624557
@ C66EA2CC 3329139404
@ 79877A03 2038921731
@ 62E2759A 1659008410
@ 907DE111 2424168721
@ EEECECC7 4008504519
@ 926088AE 2455799982
@ 765767B9 1985439673
@ C0B0C192 3232809362
@ 3450E8A0  877717664
@ 6A217F53 1780580179
@   5B7206    5992966
@ 6613B443 1712567363
@ 3EA7B695 1051178645
@ 87389DAD 2268634541
@ 7D244983 2099530115
@ B89D2D29 3097308457
@ A3FEBF04 2751381252
@ CFB9F39F 3485070239
@ 1522452B  354567467
@ 22F0FFEA  586219498
@ C82D0D87 3358395783
@ 41AF7FBF 1102020543
@ AE0CB906 2920069382
@ 85878945 2240252229
@ 80CEA9DE 2161027550
@ 9AFCE4D8 2600264920
@ 2C228CF6  740461814
@ 5E7F4475 1585398901
@ DDE1B802 3722557442
@  78421D9  126099929
@ B17F0065 2977890405
@ FEB2D999 4273133977
@ 5BC81245 1539838533
@ CE23C402 3458450434
@ 19069F9F  419864479
@ 7AF93C53 2063154259
@ 38FA71D8  955937240
@ F5FE334F 4127077199
@ 8858C720 2287519520
@ 710D4612 1896695314
@ 3BB66E6F 1001811567
@ ECB5F366 3971347302
@ 4287E7D2 1116202962
@  B3A08EC  188352748
@ 9F848FF2 2676264946
@ 94820F92 2491551634
@ 23C0AF40  599830336
@ first 100 random integers from stream(  31)
@ int32
@ E5A3742C 3852694572
@ CBC5B114 3418730772
@ E55899B9 3847788985
@ 2390D171  596693361
@ F4EBD12C 4109095212
@ 883EEA11 2285824529
@ BE8ADA99 3196770969
@ 1D00AA94  486582932
@ 6A6D72CB 1785557707
@ 48F89DE0 1224252896
@ D76685E8 3613820392
@ 70F8C845 1895352389
@ 1C86F2FB  478606075
@ 225C1CEC  576462060
@ F047164E 4031190606
@ C909CF02 3372863234
@ FA6894A1 4201157793
@ 25E4081B  635701275
@ D9F841E5 3656925669
@  B8477A3  193230755
@ 1FDA4515  534398229
@  62C0D8F  103550351
@ 1AD82DF3  450375155
@ 2C70D07C  745590908
@ 3745C705  927319813
@ FC8F100A 4237234186
@ 55B48737 1437894455
@ D99311AB 3650294187
@ 63E6D00D 1676070925
@ 17C39554  398693716
@ 30B04080  816857216
@ DC185C1C 3692583964
@ C4973AEA 3298245354
@ FB47E009 4215791625
@ 6851BC8D 1750187149
@ CC3EB0C3 3426660547
@ 27255D78  656760184
@ DBEE7658 3689838168
@ 7360CBD1 1935723473
@ 110D7E68  286097000
@ 724C1497 1917588631
@ 70474CB9 1883720889
@ 4D851719 1300567833
@ 61E540D7 1642414295
@ 23ABA1CD  598450637
@   E6968E   15111822
@ 48EC94BD 1223464125
@ 83932CD3 2207460563
@ 160D9D1A  369990938
@ 5B3D850F 1530758415
@ A0252887 2686789767
@ 5AEE5492 1525568658
@ 6016582A 1612077098
@ 659C7886 1704753286
@ FE271754 4263974740
@ EC7F9DDA 3967786458
@ 1B7AF0B3  461041843
@ FBC681DA 4224090586
@ 468C5459 1183601753
@ 74D8D2A2 1960366754
@ C09DDE27 3231571495
@ DFDE4FE4 3755888612
@ D5A2DA8D 3584219789
@ 7A44EBF1 2051337201
@ 5ED9ADDD 1591324125
@ 5E0F4AC3 1578060483
@ A8253A6B 2821012075
@ 826E0526 2188248358
@  E679E7E  241671806
@ 74B51DB1 1958026673
@ D9829384 3649213316
@ 29A5E8A2  698738850
@ 9085ED7A 2424696186
@ E1C5688E 3787810958
@ 2ECF71D2  785347026
@ C4897373 3297342323
@ 8E836587 2390975879
@ 15291468  355013736
@ 79074FA6 2030522278
@  BFA8A0D  200968717
@ 24EC6C48  619473992
@ CCF43935 3438557493
@ 7026C46D 1881588845
@ B0AD0F02 2964131586
@  65DA33B  106799931
@ F222D461 4062368865
@ B787D811 3079133201
@ 4D84146F 1300501615
@ CDEE4878 3454945400
@ 83D1294F 2211522895
@ 368F9141  915378497
@ 44201AB9 1142954681
@ 354E899E  894339486
@ EE18E06C 3994607724
@ 77306625 1999660581
@ E2D5C921 3805661473
@ BCF2605C 3170000988
@ 25F6976B  636917611
@ 34B57333  884306739
@ 728F5F99 1921998745
@ first 100 random integers from stream(  32)
@ int32
@ DA064B7A 3657845626
@ 37829F73  931307379
@ 926A3DDE 2456436190
@ 12E9FD4B  317324619
@ 89414E03 2302758403
@ 21BA408B  565854347
@ C461D05A 3294744666
@ E2514049 3796975689
@ C5F18331 3320939313
@ 66D66D6C 1725328748
@ D0D97294 3503911572
@ 86F70F26 2264338214
@ 56D440C5 1456750789
@ BB59D941 3143227713
@ 2063AD43  543403331
@ AC2F89DB 2888796635
@ F4246F76 4096028534
@ 78C7A995 2026350997
@ 16EE28E7  384706791
@ 1BC172A1  465662625
@ 7B057004 2063953924
@ 98E3EA63 2565073507
@ 1F7A50B4  528109748
@ DD440B29 3712224041
@ AA6B89D4 2859174356
@ 186803FB  409469947
@ 5CDE0599 1558054297
@ 6CA7621F 1822908959
@ 233B5860  591091808
@ 4B3B49E4 1262176740
@ E12C5E9F 3777781407
@ 1D122657  487728727
@  F41B30E  255963918
@ 869255DC 2257737180
@  CB822F2  213394162
@  2AB978A   44799882
@ BC533408 3159569416
@ CD61D6B4 3445741236
@ A05342F1 2689811185
@ 34C6E31E  885449502
@ 409134EE 1083258094
@ C71650EE 3340128494
@ B4069FD4 3020333012
@ E6413555 3863033173
@ A9EAD032 2850738226
@ 2FB80171  800588145
@ 486E32F3 1215181555
@ 6ECBC1BA 1858847162
@ 36C5F9FA  918944250
@ 4BB4C733 1270138675
@ 469171FF 1183937023
@  10AD59F   17487263
@ 7741E340 2000806720
@ 67D3DB94 1741937556
@ 104A30C6  273297606
@  169DBE7   23714791
@ FA164753 4195764051
@ A28BD9F2 2727074290
@ 13FCB3F0  335328240
@ 992FAC16 2570038294
@ DF25A826 3743787046
@ B45547CE 3025487822
@ 4C6A431B 1282032411
@ 606BB75B 1617672027
@ 9BA4CFF3 2611269619
@ 52D68DA5 1389792677
@ 68518398 1750172568
@ 64656E09 1684368905
@ 79867738 2038855480
@ E9940054 3918790740
@ BAF1E689 3136415369
@ 9FC566F2 2680514290
@ 9F09BA13 2668214803
@ 4863303D 1214459965
@ 679916B1 1738086065
@ 1B33CA35  456378933
@ 2CDFDCD2  752868562
@ 98415888 2554419336
@ 95C654B0 2512802992
@ 4528E2ED 1160307437
@ 46E98CFF 1189711103
@ FAB0B24B 4205883979
@ 5B39739E 1530491806
@ 9F43E769 2672027497
@ 82ED5744 2196592452
@ 71A2D7D0 1906497488
@ 20F7ECFE  553118974
@  19835A0   26752416
@ DD5AB207 3713708551
@ F47B375B 4101715803
@ 8AB8EA9F 2327374495
@ ABC594DD 2881852637
@ 995367C9 2572380105
@ 818C4FF0 2173456368
@ BDF43A1B 3186899483
@ 2DF8374D  771241805
@ CC85835F 3431301983
@ C69DB037 3332223031
@ 91E12BDA 2447453146
@ ACFEA996 2902370710
@ first 100 random integers from stream(  33)
@ int32
@ A0BD03EC 2696741868
@ 267C4CB8  645680312
@ 278E449A  663635098
@ 32AB1574  850072948
@ D4DA5BDC 3571080156
@ 7AE76D2B 2061987115
@ 7DEFFC21 2112879649
@  F9A8F6A  261787498
@ 8355EC19 2203446297
@ 57650163 1466237283
@ FBAD5CBB 4222442683
@  97A40AA  159006890
@ EAB7A49A 3937903770
@  14F6448   21980232
@  FE49848  266639432
@ A3FF57E6 2751420390
@ 1F81BA82  528595586
@ 98F8DEDB 2566446811
@ 57061FC7 1460019143
@ 6BEB4B2E 1810582318
@ 2D4F50CB  760172747
@ C3DBBF67 3285958503
@ E611AC66 3859917926
@ D305C040 3540369472
@ F7F9FAE5 4160355045
@ B1D7C5AB 2983708075
@ C7846DA4 3347344804
@ D028C374 3492332404
@ 44588063 1146650723
@ C75A8D84 3344600452
@ 63CABE67 1674231399
@ 666B7939 1718319417
@ 6B4D8670 1800242800
@ 656D7FF3 1701674995
@ 5AFD344B 1526543435
@ EC51B417 3964777495
@ 6BACB096 1806479510
@ 3520BBB4  891337652
@  FDB55C9  266032585
@ F2B8A0F1 4072186097
@ DCC145A5 3703653797
@ 3F75A8AB 1064675499
@ 5DA06F64 1570795364
@ 3168AE98  828944024
@ 72092719 1913202457
@ 88BA1C6A 2293898346
@ 691FF587 1763702151
@ 4C6ED5D9 1282332121
@ 8509744E 2231989326
@ 6950B0B8 1766895800
@ 6065C399 1617281945
@ 4F1391F8 1326682616
@ EDB4091B 3987999003
@ C8F610A6 3371569318
@ B270D238 2993738296
@ 9EE91E9F 2666077855
@ BD95E29C 3180716700
@ 30768364  813073252
@ 7A84D671 2055526001
@ F3C3B48F 4089689231
@  DA231AD  228733357
@ E178AD96 3782782358
@ E83A4169 3896131945
@ F7DB946B 4158362731
@ 8BE02BE6 2346724326
@ 8671A2A5 2255594149
@ 4FDEEDC2 1340009922
@ 737E1113 1937641747
@ 6309225E 1661543006
@ 979DBA23 2543696419
@  6A1BA42  111262274
@ B5890081 3045654657
@ 1C28CD92  472436114
@ 9454BE65 2488581733
@ 668723DC 1720132572
@ 95B9E54D 2511988045
@  BF29EDB  200449755
@ E8A943FF 3903407103
@ B283E568 2994988392
@ CC9548ED 3432335597
@ D71F3BEB 3609148395
@ 650342CA 1694712522
@ 2D6F5CC8  762272968
@ 5FE9B851 1609152593
@ 4410E351 1141957457
@ 9CA34D53 2627947859
@   E705F9   15140345
@ B0AC7FDB 2964094939
@ 92CC24D6 2462852310
@ C5EBE40E 3320570894
@  E9B345F  245052511
@ 808EF9C8 2156853704
@ 708B2D9D 1888169373
@ D4A5EEAA 3567644330
@ 9EA4604C 2661572684
@ 1909AC07  420064263
@ AD7B9DAD 2910559661
@ 62596C58 1650027608
@ 367220D6  913449174
@ 6D266D8E 1831234958
@ first 100 random integers from stream(  34)
@ int32
@ F8B42523 4172555555
@ 58C10B3E 1489046334
@ 8171C8BE 2171717822
@ F94EC464 4182688868
@ BE868FD7 3196489687
@ 481D1F83 1209868163
@ 6FDE404A 1876836426
@ BC233E12 3156426258
@ B6A5B7E6 3064313830
@ F4C51D90 4106558864
@ 5218188F 1377310863
@ 951FED09 2501897481
@ 19C7F60F  432535055
@ EC0A1958 3960084824
@ 38502AAC  944777900
@ 6D571D74 1834425716
@ C8E7A80F 3370625039
@ 7216C711 1914095377
@ C634E9BA 3325356474
@ 7AE07F36 2061532982
@ 6E7E8889 1853786249
@ B8F1CC67 3102854247
@ 2363ED2D  593751341
@ 646F164E 1685001806
@ FCF45BFB 4243872763
@ 3E30BC0F 1043381263
@ E5374237 3845603895
@ A7E33F1F 2816687903
@ 552FC75C 1429194588
@  8868516  143033622
@ 82422992 2185374098
@ 9E719F51 2658246481
@ 476212B7 1197609655
@ 86EEC977 2263796087
@ C4EFD20A 3304051210
@ 2E5D204E  777855054
@ D9878FBA 3649540026
@ D88FCE3B 3633303099
@ 88118F22 2282852130
@ 3758A741  928556865
@ D01F189A 3491698842
@ DC1062C3 3692061379
@ 4F00F13D 1325461821
@ 589D5814 1486706708
@ 89D6141E 2312508446
@ 568F2877 1452222583
@ 8E7DE9D2 2390616530
@ EEDA1275 4007268981
@ A058C281 2690171521
@  9F068D5  166750421
@ 366FD355  913298261
@ BC6D7F87 3161292679
@ 81C059CA 2176866762
@ 4B102562 1259349346
@ 141668BA  337012922
@ B2CD58DF 2999802079
@ F5C9DC3F 4123647039
@ A954D309 2840908553
@ A680B06C 2793451628
@ 63FE0DCB 1677594059
@ 543AB346 1413133126
@ 7CB2737F 2092069759
@ 1F07B8B4  520599732
@ E56DCCD0 3849178320
@ 7976DC71 2037832817
@ 95D13B9C 2513517468
@ B346318B 3007721867
@ 5FDEDE66 1608441446
@ F1D38F80 4057173888
@ DE7BD340 3732656960
@ 990726EA 2567382762
@ CD4F295E 3444517214
@ 902C3AFC 2418817788
@ AB4186BD 2873198269
@ F5EE568E 4126037646
@ 1814543D  403985469
@ 14EDF35D  351138653
